filepath,n_img,n_svg,n_video,n_audio,n_canvas,n_css_links,n_icon_links,n_inline_styles,unique_classes
datasets/CleanSet1/html/evotor.ru_clean.html,109,19,0,0,0,7,11,72,416
datasets/CleanSet1/html/example.com_clean.html,0,0,0,0,0,0,0,0,0
datasets/CleanSet1/html/excite.co.jp_clean.html,1,3,0,0,0,1,2,23,95
datasets/CleanSet1/html/expo2025.or.jp_clean.html,101,93,0,0,0,4,2,44,355
datasets/CleanSet1/html/ezvizlife.com_clean.html,37,1,0,0,0,3,4,32,201
datasets/CleanSet1/html/ezvizru.com_clean.html,0,0,0,0,0,0,0,0,0
datasets/CleanSet1/html/f5.com_clean.html,11,14,0,0,0,2,7,26,275
datasets/CleanSet1/html/fabguys.com_clean.html,7,0,0,0,0,2,0,15,14
datasets/CleanSet1/html/fabswingers.com_clean.html,6,0,0,0,0,2,0,16,14
datasets/CleanSet1/html/facebook.com_clean.html,2,0,0,0,0,3,1,2,81
datasets/CleanSet1/html/fandom.com_clean.html,22,45,0,0,0,9,4,32,180
datasets/CleanSet1/html/fanmtl.com_clean.html,88,0,0,0,0,8,1,1,68
datasets/CleanSet1/html/fao.org_clean.html,106,0,1,0,0,4,1,11,205
datasets/CleanSet1/html/fapello.com_clean.html,64,37,0,0,0,4,5,46,181
datasets/CleanSet1/html/faphouse.com_clean.html,458,155,155,0,0,1,16,8,389
datasets/CleanSet1/html/faphouse1.com_clean.html,458,153,155,0,0,1,16,8,386
datasets/CleanSet1/html/faphouse2.com_clean.html,458,151,155,0,0,1,16,8,386
datasets/CleanSet1/html/fast.com_clean.html,0,0,0,0,0,2,16,0,73
datasets/CleanSet1/html/fastdl.app_clean.html,10,17,0,0,0,1,3,2,47
datasets/CleanSet1/html/fastly.net_clean.html,14,76,0,0,0,0,15,20,275
datasets/CleanSet1/html/fatalmodel.com_clean.html,11,35,0,0,0,10,4,12,361
datasets/CleanSet1/html/fc2.com_clean.html,6,0,0,0,0,6,1,4,20
datasets/CleanSet1/html/fda.gov_clean.html,9,1,0,0,0,2,1,3,159
datasets/CleanSet1/html/fedex.com_clean.html,2,0,0,0,0,1,0,0,2
datasets/CleanSet1/html/fedoraproject.org_clean.html,15,256,0,0,0,4,1,252,334
datasets/CleanSet1/html/figma.com_clean.html,99,52,0,0,0,2,10,30,218
datasets/CleanSet1/html/filmweb.pl_clean.html,214,294,0,0,0,26,13,66,423
datasets/CleanSet1/html/finn.no_clean.html,2,14,0,0,0,9,3,28,217
datasets/CleanSet1/html/firebaseio.com_clean.html,1,2,0,1,0,0,0,0,105
datasets/CleanSet1/html/firefox.com_clean.html,29,3,0,0,0,4,3,0,159
datasets/CleanSet1/html/flashscore.com_clean.html,8,60,0,0,0,37,4,2,226
datasets/CleanSet1/html/flashscore.fr_clean.html,6,57,0,0,0,37,4,2,204
datasets/CleanSet1/html/flashscore.mobi_clean.html,15,0,0,0,0,3,4,0,27
datasets/CleanSet1/html/flashtalking.com_clean.html,71,12,1,0,0,27,1,10,209
datasets/CleanSet1/html/flickr.com_clean.html,38,2,0,0,0,1,2,4,171
datasets/CleanSet1/html/flipkart.com_clean.html,59,9,0,0,0,2,6,233,182
datasets/CleanSet1/html/fmkorea.com_clean.html,21,0,0,0,0,18,5,70,201
datasets/CleanSet1/html/focus.de_clean.html,251,318,0,0,0,8,6,13,269
datasets/CleanSet1/html/fontawesome.com_clean.html,0,0,0,0,0,65,3,0,0
datasets/CleanSet1/html/forbes.com_clean.html,71,84,0,0,0,0,5,139,411
datasets/CleanSet1/html/force.com_clean.html,181,12,0,0,0,446,1,70,267
datasets/CleanSet1/html/forebet.com_clean.html,69,0,0,0,0,3,5,68,965
datasets/CleanSet1/html/forter.com_clean.html,210,31,0,0,0,8,2,8,331
datasets/CleanSet1/html/fortune.com_clean.html,83,10,0,0,0,1,2,86,262
datasets/CleanSet1/html/foxnews.com_clean.html,216,6,0,0,0,2,15,6,318
datasets/CleanSet1/html/franceinfo.fr_clean.html,627,333,0,0,0,79,11,14,707
datasets/CleanSet1/html/free.fr_clean.html,48,3,0,0,0,1,14,120,391
datasets/CleanSet1/html/freefiremobile.com_clean.html,36,35,1,0,0,6,2,44,189
datasets/CleanSet1/html/freejobalert.com_clean.html,1,8,0,0,0,0,4,21,297
datasets/CleanSet1/html/frontiersin.org_clean.html,28,2,0,0,0,4,5,9,157
datasets/CleanSet1/html/fsiblog5.com_clean.html,50,0,0,0,0,13,3,8,531
datasets/CleanSet1/html/ft.com_clean.html,48,1,0,0,0,5,4,25,367
datasets/CleanSet1/html/ftc.gov_clean.html,12,3,0,0,0,19,1,20,361
datasets/CleanSet1/html/funpay.com_clean.html,4,3,0,0,0,1,0,1,106
datasets/CleanSet1/html/fuq.com_clean.html,126,0,0,0,0,1,3,0,288
datasets/CleanSet1/html/furaffinity.net_clean.html,124,1,1,0,0,5,2,117,170
datasets/CleanSet1/html/fwmrm.net_clean.html,12,16,0,0,0,6,2,4,112
datasets/CleanSet1/html/g.co_clean.html,1,0,0,0,0,2,0,0,5
datasets/CleanSet1/html/g.page_clean.html,41,40,1,0,0,7,3,64,431
datasets/CleanSet1/html/game8.jp_clean.html,297,1,0,0,0,1,15,3,97
datasets/CleanSet1/html/gamepass.com_clean.html,47,2,0,0,0,16,0,20,247
datasets/CleanSet1/html/gamewith.jp_clean.html,1277,2,0,0,0,1,4,743,228
datasets/CleanSet1/html/ganamos.io_clean.html,2,0,0,0,0,5,1,1,2
datasets/CleanSet1/html/gandi.net_clean.html,8,115,0,0,0,2,4,2,233
datasets/CleanSet1/html/garmin.com_clean.html,7,4,0,0,0,31,2,134,314
datasets/CleanSet1/html/gazzetta.it_clean.html,138,0,0,0,0,2,7,166,370
datasets/CleanSet1/html/gcash.com_clean.html,103,7,0,0,0,5,2,9,326
datasets/CleanSet1/html/gdemoideti.ru_clean.html,223,0,0,0,0,2,1,32,144
datasets/CleanSet1/html/gekso.xyz_clean.html,48,0,0,0,0,0,1,0,23
datasets/CleanSet1/html/gelbooru.com_clean.html,10,0,0,0,0,3,1,10,3
datasets/CleanSet1/html/genius.com_clean.html,39,41,0,0,0,0,2,3,266
datasets/CleanSet1/html/geny.com_clean.html,39,0,0,0,0,8,10,137,49
datasets/CleanSet1/html/geocities.com_clean.html,1,0,0,0,0,1,3,2,136
datasets/CleanSet1/html/getbootstrap.com_clean.html,5,46,0,0,0,2,5,10,205
datasets/CleanSet1/html/girlschannel.net_clean.html,594,0,0,0,0,1,2,0,349
datasets/CleanSet1/html/gismeteo.ru_clean.html,14,11,0,0,0,2,5,74,147
datasets/CleanSet1/html/github.com_clean.html,29,151,2,0,0,29,4,67,665
datasets/CleanSet1/html/github.io_clean.html,13,0,0,0,0,1,1,0,43
datasets/CleanSet1/html/gitlab.com_clean.html,47,43,1,0,0,3,4,64,213
datasets/CleanSet1/html/globalsign.com_clean.html,44,0,0,0,0,10,4,31,268
datasets/CleanSet1/html/globenewswire.com_clean.html,12,0,2,0,0,2,1,11,66
datasets/CleanSet1/html/globo.com_clean.html,53,9,0,0,0,2,7,35,345
datasets/CleanSet1/html/gmail.com_clean.html,1,2,0,1,0,0,0,0,105
datasets/CleanSet1/html/gnu.org_clean.html,12,0,1,0,0,2,1,11,25
datasets/CleanSet1/html/go.com_clean.html,3,0,0,0,0,3,1,16,228
datasets/CleanSet1/html/goal.com_clean.html,83,1,0,0,0,27,0,89,193
datasets/CleanSet1/html/gofundme.com_clean.html,25,37,0,0,0,3,3,16,231
datasets/CleanSet1/html/goodreads.com_clean.html,57,0,0,0,0,3,0,32,93
datasets/CleanSet1/html/google-analytics.com_clean.html,6,41,0,0,0,3,4,44,226
datasets/CleanSet1/html/google.ca_clean.html,10,12,0,0,0,2,1,35,163
datasets/CleanSet1/html/google.cn_clean.html,1,0,0,0,0,0,0,0,0
datasets/CleanSet1/html/google.co.id_clean.html,10,12,0,0,0,2,1,35,163
datasets/CleanSet1/html/google.co.jp_clean.html,10,12,0,0,0,2,1,35,163
datasets/CleanSet1/html/google.co.uk_clean.html,10,12,0,0,0,2,1,35,163
datasets/CleanSet1/html/google.com.au_clean.html,10,12,0,0,0,2,1,35,163
datasets/CleanSet1/html/google.com.br_clean.html,10,12,0,0,0,2,1,35,163
datasets/CleanSet1/html/google.com.hk_clean.html,10,12,0,0,0,2,1,35,163
datasets/CleanSet1/html/google.com_clean.html,2,0,0,0,0,0,0,10,33
datasets/CleanSet1/html/google.de_clean.html,10,12,0,0,0,2,1,35,161
datasets/CleanSet1/html/google.fr_clean.html,10,12,0,0,0,2,1,35,163
datasets/CleanSet1/html/google.it_clean.html,10,12,0,0,0,2,1,35,163
datasets/CleanSet1/html/google.nl_clean.html,10,12,0,0,0,2,1,35,163
datasets/CleanSet1/html/google.ru_clean.html,10,12,0,0,0,2,1,35,163
datasets/CleanSet1/html/googleblog.com_clean.html,28,80,0,0,0,4,2,1,337
datasets/CleanSet1/html/googledomains.com_clean.html,3,0,0,0,0,2,7,1,28
datasets/CleanSet1/html/googlesyndication.com_clean.html,10,12,0,0,0,2,1,35,163
datasets/CleanSet1/html/googlevideo.com_clean.html,10,6,0,0,0,1,1,29,143
datasets/CleanSet1/html/gosuslugi.ru_clean.html,0,1,0,0,0,0,1,0,7
datasets/CleanSet1/html/grammarly.com_clean.html,52,80,6,0,0,3,3,80,188
datasets/CleanSet1/html/gravatar.com_clean.html,19,31,4,0,0,1,4,0,127
datasets/CleanSet1/html/gsmarena.com_clean.html,45,0,0,0,0,2,1,21,116
datasets/CleanSet1/html/gumgum.com_clean.html,131,0,9,0,1,1,2,16,452
datasets/CleanSet1/html/haberler.com_clean.html,249,10,0,1,0,12,14,17,196
datasets/CleanSet1/html/hamsterix.today_clean.html,123,34,0,0,0,6,15,56,399
datasets/CleanSet1/html/harvard.edu_clean.html,20,0,0,0,0,5,3,36,294
datasets/CleanSet1/html/hath.network_clean.html,0,0,0,0,0,0,0,0,0
datasets/CleanSet1/html/hbr.org_clean.html,4,28,0,0,0,2,5,2,292
datasets/CleanSet1/html/hdhub4u.build_clean.html,6,0,0,0,0,2,3,7,38
datasets/CleanSet1/html/hdhub4u.gs_clean.html,6,0,0,0,0,2,3,7,38
datasets/CleanSet1/html/hdtube.porn_clean.html,85,18,0,0,0,1,4,2,132
datasets/CleanSet1/html/he.net_clean.html,5,0,0,0,0,0,0,1,9
datasets/CleanSet1/html/healthline.com_clean.html,15,15,0,0,0,0,2,25,145
datasets/CleanSet1/html/here.com_clean.html,35,3,0,0,0,7,4,94,524
datasets/CleanSet1/html/heytapmobi.com_clean.html,0,0,0,0,0,0,0,0,10
datasets/CleanSet1/html/hh.ru_clean.html,37,11,0,0,0,8,4,100,434
datasets/CleanSet1/html/hichina.com_clean.html,7,0,0,0,0,6,1,34,59
datasets/CleanSet1/html/hicloud.com_clean.html,9,0,0,0,0,1,1,9,46
datasets/CleanSet1/html/hihonorcloud.com_clean.html,0,0,0,0,0,2,2,0,0
datasets/CleanSet1/html/hindustantimes.com_clean.html,144,0,0,0,0,0,12,25,275
datasets/CleanSet1/html/hitomi.la_clean.html,3,0,0,0,0,4,2,1,18
datasets/CleanSet1/html/hochi.news_clean.html,214,0,0,0,0,2,10,24,115
datasets/CleanSet1/html/hostgator.com.br_clean.html,4,3,0,0,0,1,10,23,249
datasets/CleanSet1/html/hotjar.com_clean.html,54,13,1,0,0,3,9,76,271
datasets/CleanSet1/html/hotpepper.jp_clean.html,24,0,0,0,0,1,2,1,96
datasets/CleanSet1/html/hp.com_clean.html,14,16,0,0,0,10,1,133,432
datasets/CleanSet1/html/hqporner.com_clean.html,52,0,0,0,0,4,2,806,80
datasets/CleanSet1/html/huawei.com_clean.html,23,0,1,0,0,5,3,13,192
datasets/CleanSet1/html/hubspot.com_clean.html,83,216,0,0,0,26,1,63,494
datasets/CleanSet1/html/huffingtonpost.com_clean.html,94,18,0,0,0,9,2,375,296
datasets/CleanSet1/html/huffpost.com_clean.html,94,18,0,0,0,9,2,375,296
datasets/CleanSet1/html/hulu.com_clean.html,107,61,6,0,0,3,4,48,272
datasets/CleanSet1/html/humoruniv.com_clean.html,148,0,0,0,0,1,1,181,62
datasets/CleanSet1/html/iana.org_clean.html,0,0,0,0,0,1,1,0,6
datasets/CleanSet1/html/ibm.com_clean.html,6,32,0,0,0,6,10,18,123
datasets/CleanSet1/html/icloud-content.com_clean.html,3,0,0,0,0,13,3,0,188
datasets/CleanSet1/html/icloud.com_clean.html,0,3,0,0,0,1,3,3,7
datasets/CleanSet1/html/id5-sync.com_clean.html,0,0,0,0,0,0,0,0,0
datasets/CleanSet1/html/idnes.cz_clean.html,38,0,0,0,0,0,2,91,174
datasets/CleanSet1/html/ieee.org_clean.html,20,101,1,0,0,4,6,1,202
datasets/CleanSet1/html/ietf.org_clean.html,8,0,0,0,0,2,0,2,152
datasets/CleanSet1/html/ign.com_clean.html,75,289,0,0,0,1,2,64,106
datasets/CleanSet1/html/ijavhd.com_clean.html,0,0,0,0,0,1,3,66,13
datasets/CleanSet1/html/ikea.com_clean.html,34,29,0,0,0,9,1,149,152
datasets/CleanSet1/html/ilmeteo.it_clean.html,38,0,0,0,0,1,2,46,218
datasets/CleanSet1/html/ilovepdf.com_clean.html,13,36,0,0,0,1,2,1,186
datasets/CleanSet1/html/iltalehti.fi_clean.html,3,32,0,0,0,0,4,30,148
datasets/CleanSet1/html/imagefap.com_clean.html,211,0,0,0,0,1,14,529,34
datasets/CleanSet1/html/imdb.com_clean.html,53,152,0,0,0,3,8,61,570
datasets/CleanSet1/html/imgsmail.ru_clean.html,0,0,0,0,0,0,1,0,0
datasets/CleanSet1/html/imgsrc.ru_clean.html,62,0,0,0,0,1,4,66,19
datasets/CleanSet1/html/imgur.com_clean.html,0,0,0,0,0,2,4,1,0
datasets/CleanSet1/html/imhentai.xxx_clean.html,41,4,1,0,0,15,0,8,144
datasets/CleanSet1/html/immunet.com_clean.html,9,18,0,0,0,3,0,1,208
datasets/CleanSet1/html/incometax.gov.in_clean.html,75,5,0,0,0,68,1,46,457
datasets/CleanSet1/html/independent.co.uk_clean.html,132,235,0,0,0,0,4,10,548
datasets/CleanSet1/html/index.hr_clean.html,156,0,1,0,0,2,0,21,282
datasets/CleanSet1/html/indexww.com_clean.html,0,0,0,0,0,0,0,0,0
datasets/CleanSet1/html/india.com_clean.html,107,14,0,0,0,3,6,15,123
datasets/CleanSet1/html/indianbfvideos.com_clean.html,38,130,0,0,0,4,2,9,78
datasets/CleanSet1/html/indiatimes.com_clean.html,26,6,0,0,0,3,1,144,182
datasets/CleanSet1/html/infobae.com_clean.html,98,16,0,0,0,2,11,172,181
datasets/CleanSet1/html/inkuai.com_clean.html,0,0,3,0,0,1,1,1,53
datasets/CleanSet1/html/inmobi.com_clean.html,22,4,0,0,0,3,2,20,72
datasets/CleanSet1/html/instagram.com_clean.html,2,0,0,0,0,1,7,4,5
datasets/CleanSet1/html/instructure.com_clean.html,46,0,0,0,0,7,1,7,293
datasets/CleanSet1/html/intentiq.com_clean.html,24,1,0,0,0,26,3,9,313
datasets/CleanSet1/html/intercom.io_clean.html,7,1,0,0,2,3,3,15,255
datasets/CleanSet1/html/interia.pl_clean.html,326,45,0,0,0,8,3,366,375
datasets/CleanSet1/html/intuit.com_clean.html,33,59,0,0,0,29,5,48,434
datasets/CleanSet1/html/investopedia.com_clean.html,27,62,0,0,0,0,9,15,315
datasets/CleanSet1/html/ip-api.com_clean.html,3,0,0,0,0,1,1,0,67
datasets/CleanSet1/html/ipify.org_clean.html,5,0,0,0,0,5,13,1,57
datasets/CleanSet1/html/ipinfo.io_clean.html,30,68,1,0,0,5,5,96,512
datasets/CleanSet1/html/iponweb.net_clean.html,1,0,0,0,0,14,1,1,16
datasets/CleanSet1/html/irs.gov_clean.html,24,2,0,0,0,4,1,10,237
datasets/CleanSet1/html/iso.org_clean.html,10,19,0,0,0,1,2,2,267
datasets/CleanSet1/html/issuu.com_clean.html,35,61,0,0,0,6,3,89,246
datasets/CleanSet1/html/istockphoto.com_clean.html,1,0,0,0,0,6,9,3,18
datasets/CleanSet1/html/itmedia.co.jp_clean.html,18,0,0,0,0,3,0,36,57
datasets/CleanSet1/html/ivi.ru_clean.html,70,1,0,0,0,5,22,37,264
datasets/CleanSet1/html/ixbt.com_clean.html,62,3,0,0,0,3,4,90,158
datasets/CleanSet1/html/ixl.com_clean.html,24,12,0,0,0,12,1,9,216
datasets/CleanSet1/html/ixxx.com_clean.html,129,0,0,0,0,1,3,0,288
datasets/CleanSet1/html/jagran.com_clean.html,27,67,0,0,0,8,1,29,116
datasets/CleanSet1/html/jalan.net_clean.html,32,0,0,0,0,17,2,19,223
datasets/CleanSet1/html/jd.com_clean.html,0,0,0,0,0,4,1,1,36
datasets/CleanSet1/html/jetbrains.com_clean.html,0,0,0,0,0,4,4,4,22
datasets/CleanSet1/html/jimdo.com_clean.html,63,40,0,0,0,3,13,207,180
datasets/CleanSet1/html/jino.ru_clean.html,0,18,0,0,0,5,3,53,165
datasets/CleanSet1/html/jotform.com_clean.html,86,39,0,0,0,3,1,7,206
datasets/CleanSet1/html/jquery.com_clean.html,3,0,0,0,0,3,1,0,92
datasets/CleanSet1/html/jra.go.jp_clean.html,104,3,0,0,0,7,1,3,178
datasets/CleanSet1/html/jra.jp_clean.html,104,3,0,0,0,7,1,3,178
datasets/CleanSet1/html/jstor.org_clean.html,27,0,0,0,0,2,6,1,37
datasets/CleanSet1/html/justindianporn.info_clean.html,107,0,0,0,0,0,5,0,59
datasets/CleanSet1/html/jutarnji.hr_clean.html,162,0,0,0,0,14,5,18,534
datasets/CleanSet1/html/jw.org_clean.html,18,0,0,0,0,2,3,17,377
datasets/CleanSet1/html/jwplayer.com_clean.html,20,45,3,0,0,30,1,377,444
datasets/CleanSet1/html/kakuyomu.jp_clean.html,36,16,0,0,0,7,7,69,228
datasets/CleanSet1/html/kargo.com_clean.html,11,21,1,0,0,6,1,39,388
datasets/CleanSet1/html/kaspersky-labs.com_clean.html,29,55,0,0,0,3,1,262,328
datasets/CleanSet1/html/kaspersky.com_clean.html,11,93,0,0,0,3,1,102,396
datasets/CleanSet1/html/kaspi.kz_clean.html,70,18,0,0,0,2,15,9,133
datasets/CleanSet1/html/kbz0pwvxmv.com_clean.html,16,9,0,0,0,38,4,27,168
datasets/CleanSet1/html/kemono.cr_clean.html,0,0,0,0,0,1,1,0,0
datasets/CleanSet1/html/kernel.org_clean.html,8,0,0,0,0,1,1,0,6
datasets/CleanSet1/html/khabaronline.ir_clean.html,209,0,0,0,0,1,1,78,119
datasets/CleanSet1/html/kingbokep.pro_clean.html,54,6,0,0,0,1,5,8,173
datasets/CleanSet1/html/kingbokep.tv_clean.html,54,6,0,0,0,1,5,8,173
datasets/CleanSet1/html/kkstories.com_clean.html,3,0,0,0,0,12,3,3,295
datasets/CleanSet1/html/klaviyo.com_clean.html,130,47,0,0,1,0,9,238,263
datasets/CleanSet1/html/kleinanzeigen.de_clean.html,24,33,0,0,0,2,4,2,260
datasets/CleanSet1/html/komiku.org_clean.html,69,7,0,0,0,1,1,30,90
datasets/CleanSet1/html/kompoz2.com_clean.html,48,0,0,0,0,3,1,2,49
datasets/CleanSet1/html/kontur.ru_clean.html,0,0,0,0,0,0,0,1,3
datasets/CleanSet1/html/kooora.com_clean.html,115,0,0,0,0,5,7,20,187
datasets/CleanSet1/html/kslawin.com_clean.html,2,0,0,0,0,0,2,0,13
datasets/CleanSet1/html/kueezrtb.com_clean.html,54,0,0,0,0,2,2,36,159
datasets/CleanSet1/html/kwai-pro.com_clean.html,0,0,0,0,0,1,6,0,0
datasets/CleanSet1/html/kwai.com_clean.html,2,0,0,0,0,0,2,0,13
datasets/CleanSet1/html/kwai.net_clean.html,2,0,0,0,0,0,2,0,13
datasets/CleanSet1/html/kwaipros.com_clean.html,0,0,0,0,0,1,6,0,0
datasets/CleanSet1/html/ladepeche.fr_clean.html,123,2,0,0,0,3,4,7,404
datasets/CleanSet1/html/ladies.de_clean.html,1,0,0,0,0,0,2,1,4
datasets/CleanSet1/html/lanacion.com.ar_clean.html,170,114,15,0,0,0,6,310,630
datasets/CleanSet1/html/latimes.com_clean.html,164,215,12,0,0,1,3,58,535
datasets/CleanSet1/html/launchdarkly.com_clean.html,174,22,5,0,0,2,9,5,365
datasets/CleanSet1/html/launchpad.net_clean.html,13,0,0,0,0,2,5,0,47
datasets/CleanSet1/html/lavanguardia.com_clean.html,138,0,0,0,0,8,19,64,311
datasets/CleanSet1/html/lc.chat_clean.html,92,17,1,0,0,1,1,6,87
datasets/CleanSet1/html/lefigaro.fr_clean.html,341,151,0,0,0,203,5,11,492
datasets/CleanSet1/html/leiniao.com_clean.html,0,0,0,0,0,1,0,0,0
datasets/CleanSet1/html/lemonde.fr_clean.html,147,1,0,0,0,5,7,15,384
datasets/CleanSet1/html/lencr.org_clean.html,3,4,0,0,0,2,0,1,156
datasets/CleanSet1/html/lenovo.com_clean.html,17,0,0,0,0,9,0,108,209
datasets/CleanSet1/html/leparisien.fr_clean.html,186,210,8,0,0,2,1,457,434
datasets/CleanSet1/html/lequipe.fr_clean.html,132,0,0,0,0,0,9,388,421
datasets/CleanSet1/html/letras.mus.br_clean.html,38,0,0,0,0,1,4,29,317
datasets/CleanSet1/html/letsencrypt.org_clean.html,88,4,0,0,0,2,0,1,262
datasets/CleanSet1/html/letterboxd.com_clean.html,95,23,0,0,0,6,4,7,412
datasets/CleanSet1/html/lfstrm.tv_clean.html,10,1,0,0,0,8,1,4,90
datasets/CleanSet1/html/licdn.com_clean.html,7,0,0,0,0,1,1,14,394
datasets/CleanSet1/html/lichess.org_clean.html,17,1,0,0,0,3,7,14,124
datasets/CleanSet1/html/liftoff.io_clean.html,43,6,6,0,0,9,1,26,279
datasets/CleanSet1/html/lijit.com_clean.html,4,0,0,0,0,3,1,0,21
datasets/CleanSet1/html/line.me_clean.html,33,0,0,0,0,2,12,47,42
datasets/CleanSet1/html/linkedin.com_clean.html,7,0,0,0,0,1,1,14,394
datasets/CleanSet1/html/linklist.bio_clean.html,13,19,0,0,0,8,15,25,360
datasets/CleanSet1/html/linktr.ee_clean.html,43,71,1,0,1,2,2,21,288
datasets/CleanSet1/html/liteapks.com_clean.html,33,75,0,0,0,3,4,102,128
datasets/CleanSet1/html/litnet.com_clean.html,116,6,0,0,0,16,4,76,166
datasets/CleanSet1/html/live.com_clean.html,1,0,0,0,0,0,2,0,13
datasets/CleanSet1/html/livechatinc.com_clean.html,149,95,0,0,0,1,10,331,338
datasets/CleanSet1/html/livedoor.com_clean.html,9,0,0,0,0,0,1,4,68
datasets/CleanSet1/html/livehindustan.com_clean.html,85,2,0,0,0,4,1,25,148
datasets/CleanSet1/html/livejournal.com_clean.html,9,37,0,0,0,4,3,67,301
datasets/CleanSet1/html/livescore.com_clean.html,23,7,0,0,0,3,6,7,91
datasets/CleanSet1/html/livescore.cz_clean.html,1,0,0,0,0,3,4,0,22
datasets/CleanSet1/html/lk21official.cc_clean.html,246,2,0,0,0,3,15,253,117
datasets/CleanSet1/html/lotterysambadresult.in_clean.html,1,0,0,0,0,0,1,105,31
datasets/CleanSet1/html/lowes.com_clean.html,0,0,0,0,0,0,0,0,0
datasets/CleanSet1/html/luticlip.com_clean.html,32,0,0,0,0,3,1,1,189
datasets/CleanSet1/html/lwsdns.com_clean.html,13,0,0,0,0,3,1,0,19
datasets/CleanSet1/html/mail.ru_clean.html,0,0,0,0,0,0,1,0,0
datasets/CleanSet1/html/mailchi.mp_clean.html,72,25,0,0,0,6,9,2,328
datasets/CleanSet1/html/mailchimp.com_clean.html,72,25,0,0,0,6,9,2,328
datasets/CleanSet1/html/mamastar.jp_clean.html,62,0,0,0,0,4,0,2,113
datasets/CleanSet1/html/mangabuddy.com_clean.html,0,0,0,0,0,2,0,1,5
datasets/CleanSet1/html/mangakakalot.gg_clean.html,79,0,0,0,0,3,1,3,85
datasets/CleanSet1/html/mangaraw.ac_clean.html,53,0,0,0,0,4,4,0,81
datasets/CleanSet1/html/manhwaweb.com_clean.html,0,0,0,0,0,1,4,0,0
datasets/CleanSet1/html/manoramaonline.com_clean.html,179,0,0,0,0,4,14,6,511
datasets/CleanSet1/html/marca.com_clean.html,89,126,0,0,0,2,4,10,318
datasets/CleanSet1/html/marketwatch.com_clean.html,27,32,0,0,0,1,7,65,421
datasets/CleanSet1/html/marktplaats.nl_clean.html,5,0,0,0,0,8,15,5,171
datasets/CleanSet1/html/marriott.com_clean.html,36,0,0,0,0,5,2,12,550
datasets/CleanSet1/html/mashable.com_clean.html,58,88,0,0,0,1,6,19,358
datasets/CleanSet1/html/mat6tube.com_clean.html,1,4,0,0,0,0,15,5,19
datasets/CleanSet1/html/mathtag.com_clean.html,9,0,0,0,0,12,3,15,141
datasets/CleanSet1/html/matterport.com_clean.html,21,0,0,0,0,5,3,51,99
datasets/CleanSet1/html/mayoclinic.org_clean.html,24,262,0,0,0,2,2,0,343
datasets/CleanSet1/html/mcafee.com_clean.html,149,9,0,0,0,16,1,133,582
datasets/CleanSet1/html/me.com_clean.html,0,3,0,0,0,1,3,3,7
datasets/CleanSet1/html/meb.gov.tr_clean.html,138,1,0,0,0,4,3,37,249
datasets/CleanSet1/html/mechacomic.jp_clean.html,97,0,0,0,0,4,2,2,162
datasets/CleanSet1/html/medallia.com_clean.html,74,21,3,0,0,9,3,37,199
datasets/CleanSet1/html/media.net_clean.html,33,12,2,0,0,2,2,4,167
datasets/CleanSet1/html/mediafire.com_clean.html,8,0,0,0,0,3,3,23,95
datasets/CleanSet1/html/mediatek.com_clean.html,66,5,0,0,0,15,1,68,297
datasets/CleanSet1/html/medicalnewstoday.com_clean.html,1,14,0,0,0,0,2,93,120
datasets/CleanSet1/html/medium.com_clean.html,1,1,0,0,0,1,6,0,165
datasets/CleanSet1/html/meethue.com_clean.html,13,21,0,0,0,2,5,7,234
datasets/CleanSet1/html/mega.co.nz_clean.html,0,0,0,0,0,0,0,0,0
datasets/CleanSet1/html/mega.nz_clean.html,0,0,0,0,0,0,1,9,8
datasets/CleanSet1/html/meraki.com_clean.html,106,8,0,0,0,14,6,46,382
datasets/CleanSet1/html/mercadolibre.com.ar_clean.html,87,11,0,0,0,2,2,51,302
datasets/CleanSet1/html/mercadolibre.com.mx_clean.html,89,11,0,0,0,2,2,52,285
datasets/CleanSet1/html/mercadolivre.com.br_clean.html,88,11,0,0,0,2,2,56,302
datasets/CleanSet1/html/merkur.de_clean.html,105,1,0,0,0,3,5,10,370
datasets/CleanSet1/html/merriam-webster.com_clean.html,25,11,0,0,0,1,3,25,339
datasets/CleanSet1/html/messenger.com_clean.html,1,0,0,0,0,0,0,0,28
datasets/CleanSet1/html/meteociel.fr_clean.html,87,0,0,0,0,5,0,46,49
datasets/CleanSet1/html/meteofrance.com_clean.html,32,1,0,0,0,4,1,14,353
datasets/CleanSet1/html/metropoles.com_clean.html,104,10,0,0,0,6,6,251,568
datasets/CleanSet1/html/mfadsrvr.com_clean.html,0,0,0,0,0,3,1,0,12
datasets/CleanSet1/html/mgid.com_clean.html,49,33,0,0,0,2,5,74,276
datasets/CleanSet1/html/mi.com_clean.html,122,2,0,0,0,6,3,19,226
datasets/CleanSet1/html/microsoft.com_clean.html,2,0,0,0,0,3,1,0,83
datasets/CleanSet1/html/midilibre.fr_clean.html,118,0,0,0,0,3,4,4,385
datasets/CleanSet1/html/miit.gov.cn_clean.html,51,0,0,0,0,5,0,16,86
datasets/CleanSet1/html/mikrotik.com_clean.html,24,0,0,0,0,5,4,8,78
datasets/CleanSet1/html/milliyet.com.tr_clean.html,173,1,0,0,0,3,6,10,379
datasets/CleanSet1/html/mirror.co.uk_clean.html,1,6,0,0,0,4,9,1,171
